	texts	labels
92	mariadb multi sourc replic todo revisit critic part probabl want page db problem least group peopl defin mariadb monitor replic critic true contact group dba lag warn lag crit socket tmp mysql sock multisourc true warn stop true includ password nagio mysql password password nagio mysql mysql check pass check command usr lib nagio plugin check mariadb pl sock socket user nagio pass password check set multisourc true set default master connect name fals check warn warn stop true warn stop fals warn stop check mariadb check command check set check warn nrpe monitor servic mariadb slave io state name descript mariadb slave io name nrpe command check mariadb check slave io state critic critic contact group contact group nrpe monitor servic mariadb slave sql state name descript mariadb slave sql name nrpe command check mariadb check slave sql state critic critic contact group contact group check lag toward mw primari datacent master nrpe monitor servic mariadb slave sql lag name descript mariadb slave lag name nrpe command check mariadb check slave sql lag shard name datacent mw primari sql lag warn lag warn sql lag crit lag crit retri critic critic contact group contact group	1
93	class role memcach role instal enabl memcach configur wmf product class role memcach includ memcach includ memcach php mediawiki set memcach valu templat role memcach conf php erb	0
94	class role mobilefrontend configur mobilefrontend mediawiki extens power wikimedia mobil site wiki mobilefrontend skin enabl base user agent switch addit mobil wiki local wmftest net wiki creat alway use mobil skin reguardless user agent class role mobilefrontend requir role mediawiki includ role eventlog includ role pageimag includ role textextract mediawiki extens mobilefrontend set wgmflogev true wgmfautodetectmobileview true wgmfnearbi true wgmfenablebeta true browser test true mediawiki wiki mobil mediawiki set alwaysmobileskin wiki mobil valu wgmfautodetectmobileview fals wgmfmobilehead host wgmobileurltempl mobil mediawiki multiwiki base domain	0
95	class role categorytre configur categorytre extens make categori tree class role categorytre mediawiki extens categorytre set wguseajax true	0
96	class role gadget gadget rewrit overhaul gadget extens use separ namespac script definit add support global gadget among thing role provis two new wiki gadget act global gadget repositori gadgetscli instal gadget global repositori class role gadget requir role mediawiki mediawiki extens gadget need updat true branch rl mediawiki wiki gadget prioriti load earli mediawiki wiki gadgetscli mediawiki set gadget foreign repo valu templat role gadget foreign repo php erb wiki gadgetscli	1
97	class cdh hadoop instal main hadoop hdfs packag config file default set hadoop config file run yarn mapreduc assum jbod mount point alreadi format mount locat list datanod mount dfs datanod data dir set dfs data dir mount data path yarn nodemanag local dir set dfs data dir mount yarn local path yarn nodemanag log dir set dfs data dir mount yarn log path paramet namenod host array namenod host first entri array primari namenod primari namenod also use host historyserv proxyserv resourcemanag use multipl host host configur hadoop ha namenod dfs name dir path hadoop namenod name directori array path singl string path cluster name arbitrari logic hdfs cluster name use nameserivc id set ha enabl true default cdh ha enabl enabl high avail namenod journalnod host array journalnod host ignor ha enabl fals dfs journalnod edit dir path journalnod edit dir ignor ha enabl fals datanod mount array jbod mount point hadoop datanod mapreduc yarn directori dfs data path path relat jbod mount point hdfs data directori enabl jmxremot enabl remot jmx connect hadoop servic port current configur default true yarn local path path relat jbod mount point yarn local directori yarn log path path relat jbod mount point yarn log directori dfs block size hdfs block size byte default mb io file buffer size map task maximum reduc task maximum mapreduc job reus jvm num task reduc parallel copi map memori mb reduc memori mb mapreduc system dir mapreduc task io sort mb mapreduc task io sort factor mapreduc map java opt mapreduc child java opt mapreduc shuffl port mapreduc intermedi compress true intermedi mapreduc data compress default true rmapreduc intermedi compress codec codec class use intermedi compress default org apach hadoop io compress defaultcodec mapreduc output compess true final output mapreduc job compress default fals mapreduc output compess codec codec class use final output compress default org apach hadoop io compress defaultcodec mapreduc output compess type whether output compress block record level default record yarn nodemanag resourc memori mb yarn resourcemanag schedul class chang e g fairschedul also provid schedul config xml file outsid cdh modul hadoop heapsiz xmx namenod datanod default undef yarn heapsiz xmx yarn daemon default undef ganglia host set array ganglia host port want enabl ganglia sink hadoop metric properit net topolog script templat puppet erb templat path script invok resolv node name row rack assign default undef gelf log enabl set true order configur gelf log output logstash need libjson simpl java debian packag need logstash gelf jar https github com mp de logstash gelf releas gelf log host destin host gelf output default localhost gelf log port destin port gelf output default fair schedul templat fair schedul xml queue configur templat set fals undef fairschedul disabl default cdh hadoop fair schedul xml erb class cdh hadoop namenod host dfs name dir cluster name cdh hadoop default cluster name ha enabl cdh hadoop default ha enabl journalnod host cdh hadoop default journalnod host dfs journalnod edit dir cdh hadoop default dfs journalnod edit dir datanod mount cdh hadoop default datanod mount dfs data path cdh hadoop default dfs data path yarn local path cdh hadoop default yarn local path yarn log path cdh hadoop default yarn log path dfs block size cdh hadoop default dfs block size enabl jmxremot cdh hadoop default enabl jmxremot webhdf enabl cdh hadoop default webhdf enabl httpfs enabl cdh hadoop default httpfs enabl io file buffer size cdh hadoop default io file buffer size mapreduc system dir cdh hadoop default mapreduc system dir mapreduc map task maximum cdh hadoop default mapreduc map task maximum mapreduc reduc task maximum cdh hadoop default mapreduc reduc task maximum mapreduc job reus jvm num task cdh hadoop default mapreduc job reus jvm num task mapreduc reduc shuffl parallelcopi cdh hadoop default mapreduc reduc shuffl parallelcopi mapreduc map memori mb cdh hadoop default mapreduc map memori mb mapreduc reduc memori mb cdh hadoop default mapreduc reduc memori mb mapreduc task io sort mb cdh hadoop default mapreduc task io sort mb mapreduc task io sort factor cdh hadoop default mapreduc task io sort factor mapreduc map java opt cdh hadoop default mapreduc map java opt mapreduc reduc java opt cdh hadoop default mapreduc reduc java opt mapreduc shuffl port cdh hadoop default mapreduc shuffl port mapreduc intermedi compress cdh hadoop default mapreduc intermedi compress mapreduc intermedi compress codec cdh hadoop default mapreduc intermedi compress codec mapreduc output compress cdh hadoop default mapreduc output compess mapreduc output compress codec cdh hadoop default mapreduc output compess codec mapreduc output compress type cdh hadoop default mapreduc output compress type yarn nodemanag resourc memori mb cdh hadoop default yarn nodemanag resourc memori mb hadoop heapsiz cdh hadoop default hadoop heapsiz yarn heapsiz cdh hadoop default yarn heapsiz ganglia host cdh hadoop default ganglia host net topolog script templat cdh hadoop default net topolog script templat gelf log enabl cdh hadoop default gelf log enabl gelf log host cdh hadoop default gelf log host gelf log port cdh hadoop default gelf log port fair schedul templat cdh hadoop default fair schedul templat inherit cdh hadoop default dfs name dir list first entri list els dfs name dir use coupl exec throughout modul dfs name dir main inlin templat dfs name dir class array dfs name dir dfs name dir ha enabl true use cluster name nameservic id nameservic id ha enabl true cluster name default undef config file instal directori base valu cluster name config directori etc hadoop conf cluster name paramet valid ha enabl journalnod host fail must provid multipl journalnod host use ha set nameservic id assum primari namenod first entri namenod host set variabl refer class primari namenod host namenod host primari namenod id use identifi namenod run hdfs logic nameservic id use charact namenod id use name java properti delimit primari namenod id inlin templat primari namenod host tr packag hadoop client ensur instal creat cluster name base config directori file config directori ensur directori requir packag hadoop client cdh altern hadoop conf link etc hadoop conf path config directori render net topolog sh net topolog script templat given net topolog script ensur net topolog script templat undef absent default present net topolog script path config directori net topolog sh file net topolog script path ensur net topolog script ensur mode condit overrid content attribut sinc net topolog script templat default undef net topolog script ensur present file net topolog script path content templat net topolog script templat file config directori log j properti content templat cdh hadoop log j properti erb file config directori core site xml content templat cdh hadoop core site xml erb file config directori hdfs site xml content templat cdh hadoop hdfs site xml erb file config directori hadoop env sh content templat cdh hadoop hadoop env sh erb file config directori mapr site xml content templat cdh hadoop mapr site xml erb file config directori yarn site xml content templat cdh hadoop yarn site xml erb file config directori yarn env sh content templat cdh hadoop yarn env sh erb set fairschedul enabl file use configur fairschedul queue fair schedul templat file config directori fair schedul xml content templat fair schedul templat render hadoop metric properti ganglia host send metric hadoop metric ensur ganglia host undef absent default present file config directori hadoop metric properti ensur hadoop metric ensur content templat cdh hadoop hadoop metric properti erb current node meant journalnod includ journalnod class journalnod start time journalnod host fqdn fqdn journalnod host ipaddress ipaddress journalnod host ipaddress eth ipaddress eth journalnod host includ cdh hadoop journalnod	1
98	class php sessionclean ubuntu ship script clean stale php session file certain circumst hang indefinit consum dispropotion amount system resourc class backport newer version cleanup script debian upstream yet backport ubunutu paramet ensur whether file exist possibl valu present absent class php sessionclean ensur ensur present absent fail ensur paramet must present absent file usr lib php sessionclean ensur ensur owner root group root mode sourc puppet modul php sessionclean file etc cron php ensur ensur owner root group root mode sourc puppet modul php php cron	0
99	class role hue instal hue server class role hue requir role hadoop requir role hive requir role oozi requir cdh pig requir cdh sqoop requir cdh hue	0
100	class kafka server lint ignor arrow align broker fqdn id port kafka node domain org id lint endignor zookeep host zk node zk node zk node	0
101	class memcach configur memcach instanc paramet size mb size memcach store megabyt default port memcach server listen port default ifac interfac memcach server bind default interfac exampl class memcach size mb class memcach size mb port ifac packag memcach ensur present file etc memcach conf content templat memcach memcach conf erb notifi servic memcach servic memcach ensur run enabl true requir packag memcach	0
102	class nginx ssl provid ssl configur nginx site class nginx ssl includ nginx file etc ssl privat rapidssl pem sourc puppet modul nginx rapidssl pem exec dhparam command usr bin openssl dhparam etc ssl cert dhparam pem creat etc ssl cert dhparam pem file etc nginx includ ensur directori file etc nginx includ ssl conf sourc puppet modul nginx ssl conf	1
103	class payment donat interfac configur donationinterfac extens class payment donat interfac mediawiki extens payment donationinterfac set wgglobalcollectgatewayen true wgadyengatewayen true wgamazongatewayen true wgastropaygatewayen true wgpaypalgatewayen true wgdonationinterfaceenableformchoos true wgdonationinterfaceenablequeu true wgdonationinterfaceenablesystemstatus true wgdonationinterfaceenablefunctionsfilt true wgdonationinterfaceenableminfraud fals wgdonationinterfaceenablereferrerfilt true wgdonationinterfaceenablesourcefilt true wgdonationinterfacetest true wgadyengatewayaccountinfo test accountnam test skincod test sharedsecret test publickey test wgdonationinterfaceadyenpublickey c ec bd bcf edd e e b b e de ef e e ea c e eae f e ab f c fa fcd e ed bc fa e daa ef c c b e fa ea efc e e e c b f f b bac eee ccbaa c e f b b bc ba fea fc ace bd e cf ffbf fb ee dd de adc b wgglobalcollectgatewayaccountinfo test merchantid test wgpaypalgatewayurl https www sandbox paypal com cgi bin webscr wgdonationinterfacememcachehost localhost wgdonationinterfaceusesyslog true wgdonationinterfacedefaultqueueserv type phpqueue backend stomp uri tcp localhost persist wgdonationinterfacequeu globalcollect cc limbo type phpqueue backend predi server tcp localhost expiri order key date pend new queue pend type phpqueue backend predi server tcp localhost expiri wgdonationinterfacequeuemirror globalcollect cc limbo pend new pend pend new wgdonationinterfaceorphancron enabl true max per execut overrid command line param true target execut time need updat true requir mediawiki extens payment contributiontrack	1
104	class role graph configur graph extens class role graph includ role jsonconfig mediawiki extens graph set wggraphdefaultvegav wggraphalloweddomain http localhost port fragment port fragment dev wiki local wmftest net port fragment wmflab org vega github io https mediawiki org wikibook org wikidata org wikimedia org wikimediafound org wikinew org wikipedia org wikiquot org wikisourc org wikivers org wikivoyag org wiktionari org wikirawupload upload wikimedia org upload beta wmflab org localhost port fragment dev wiki local wmftest net port fragment wikidatasparql queri wikidata org wdqs test wmflab org geoshap map wikimedia org	0
105	defin apach site manag apach site configur thin wrapper around file resourc etc apach site avail config file symlink point etc apach site enabl use worri depend order resourc take care apach modul provis site paramet ensur present site enabl absent disabl default present prioriti need site load site manipul valu case default valu fine content defin use content site configur file undefin default mutual exclus sourc sourc path file contain configur direct undefin default mutual exclus content exampl apach site blog wikimedia org ensur present content templat blog blog apach config erb defin apach site ensur present prioriti content undef sourc undef includ apach titl safe regsubst titl w g dir ensur ensur present directori default absent file etc apach site conf titl safe ensur dir ensur recurs true purg true forc true file etc apach site conf titl safe default conf ensur ensur content content sourc sourc owner root group root mode apach conf titl safe ensur ensur conf type site prioriti prioriti content templat apach site conf erb	0
106	class mediawiki phpsh instal phpsh interact php shell configur use mediawiki codebas class mediawiki phpsh includ mediawiki includ php packag phpsh ensur provid pip requir packag php file etc profil phpsh sh sourc puppet modul mediawiki phpsh sh mode file etc phpsh ensur directori file etc phpsh config ensur present sourc puppet modul mediawiki phpsh config file etc phpsh rc php content templat mediawiki rc php erb requir packag phpsh	1
107	pleas use separ cnf templat type server keep independ modular includ without mariadb class accept valu semi sync paramet slave master accept valu replic role paramet standalon slave master multisourc slave class mariadb config config mariadb default cnf erb prompt password undefin datadir srv sqldata tmpdir srv tmp sql mode read p ssl binlog format mix semi sync replic role standalon server id inlin templat ipaddress split inject total valu total valu file etc cnf owner root group root mode content templat config file root cnf owner root group root mode content templat mariadb root cnf erb file etc mysql ensur directori mode owner root group root file etc mysql cnf ensur absent requir file etc mysql includ manual test system tarbal instead deb user exist group mysql ensur present user mysql ensur present gid mysql shell bin fals home nonexist system true managehom fals file datadir ensur directori owner mysql group mysql mode file tmpdir ensur directori owner mysql group mysql mode file usr lib nagio plugin check mariadb pl owner root group root mode sourc puppet modul icinga check mariadb pl ssl ssl puppet cert creat also etc mysql ssl base expos puppet cert etc mysql ensur present provid privat true user mysql group mysql file etc mysql ssl cacert pem ensur file owner root group mysql mode show diff fals backup fals content secret mysql cacert pem file etc mysql ssl server key pem ensur file owner root group mysql mode show diff fals backup fals content secret mysql server key pem file etc mysql ssl server cert pem ensur file owner root group mysql mode show diff fals backup fals content secret mysql server cert pem file etc mysql ssl client key pem ensur file owner root group mysql mode show diff fals backup fals content secret mysql client key pem file etc mysql ssl client cert pem ensur file owner root group mysql mode show diff fals backup fals content secret mysql client cert pem	1
108	im class class foo file tmp foo ensur present im node node gar im defin defin baz im resourc host cow	0
109	class cdh hadoop jmxtran namenod set jmxtran instanc hadoop namenod run current host note requir jmxtran puppet modul found https github com wikimedia puppet jmxtran paramet jmx port namenod jmx port default ganglia ganglia host port graphit graphit host port outfil outfil kafka stat written object object paramet pass jmxtran metric use need overrid default one class provid usag class cdh hadoop jmxtran namenod ganglia ganglia exampl org class cdh hadoop jmxtran namenod jmx port cdh hadoop default namenod jmxremot port ganglia undef graphit undef outfil undef object undef inherit cdh hadoop default jmx fqdn jmx port group name hadoop namenod queri metric hadoop namenod jvm jmxtran metric jvm hadoop hdfs namenod jmx jmx group prefix group name outfil outfil ganglia ganglia graphit graphit namenod object object object set use default set jmx mbean object queri undef name hadoop name fsnamesystem servic namenod resultalia group name fsnamesystem attr blockcapac slope blockstot slope capacityremaininggb slope capacitytotalgb slope capacityusedgb slope corruptblock slope excessblock slope expiredheartbeat slope filestot slope lastcheckpointtim slope lastwrittentransactionid slope millissincelastloadededit slope missingblock slope pendingdatanodemessagecount slope pendingdeletionblock slope pendingreplicationblock slope postponedmisreplicatedblock slope scheduledreplicationblock slope totalfil slope totalload slope transactionssincelastcheckpoint slope transactionssincelastlogrol slope underreplicatedblock slope tag hastat slope name hadoop name fsnamesystemst servic namenod resultalia group name fsnamesystemst attr blockstot slope capacityremain slope capacitytot slope capacityus slope fsstate slope filestot slope numdeaddatanod slope numlivedatanod slope pendingreplicationblock slope scheduledreplicationblock slope totalload slope underreplicatedblock slope name hadoop name jvmmetric servic namenod resultalia group name jvmmetric attr gccount slope posit gccountp marksweep slope posit gccountp scaveng slope posit gctimemilli slope gctimemillisp marksweep slope gctimemillisp scaveng slope logerror slope posit logfat slope posit loginfo slope logwarn slope posit memheapcommittedm slope memheapusedm slope memnonheapcommittedm slope memnonheapusedm slope threadsblock slope threadsnew slope threadsrunn slope threadstermin slope threadstimedwait slope threadswait slope name hadoop name namenodeact servic namenod resultalia group name namenodeact attr addblockop slope posit blockreportavgtim slope blockreportnumop slope posit createfileop slope posit createsymlinkop slope posit deletefileop slope posit fileinfoop slope posit filesappend slope posit filescr slope posit filesdelet slope posit filesingetlistingop slope posit filesrenam slope posit fsimageloadtim slope posit getadditionaldatanodeop slope posit getblockloc slope posit getlinktargetop slope posit getlistingop slope posit safemodetim slope posit syncsavgtim slope syncsnumop slope posit transactionsavgtim slope transactionsbatchedinsync slope transactionsnumop slope posit name hadoop name namenodeinfo servic namenod resultalia group name namenodeinfo attr blockpoolusedspac slope free slope nondfsusedspac slope numberofmissingblock slope percentblockpoolus slope percentremain slope percentus slope safemod slope thread slope total slope totalblock slope totalfil slope use slope version slope name hadoop name rpcactivityforport servic namenod resultalia group name rpcactivityforport attr callqueuelength slope numopenconnect slope receivedbyt slope posit rpcauthenticationfailur slope posit rpcauthenticationsuccess slope posit rpcauthorizationfailur slope posit rpcauthorizationsuccess slope posit rpcprocessingtimeavgtim slope rpcprocessingtimenumop slope posit rpcqueuetimeavgtim slope rpcqueuetimenumop slope posit sentbyt slope posit els use object default object queri jmx metric jmxtran metric hadoop hdfs namenod hostnam jmx port jmx jmx outfil outfil ganglia ganglia ganglia group name group name graphit graphit graphit root prefix group name object namenod object	1
110	todo revisit critic part probabl want page db problem least group peopl todo drop check use common check disk newli ad paramet class mariadb monitor disk critic true contact group dba pct warn pct critic nrpe monitor servic mariadb disk space descript mariadb disk space nrpe command usr lib nagio plugin check disk w pct warn c pct critic l e exclud type tracef critic critic contact group contact group	0
111	class crm drupal civicrm system manag donor contact info paramet dir root directori code site name fqdn generat resourc url drupal db drupal databas name civicrm db civicrm databas name db user databas user db pass databas user password class crm dir site name drupal db civicrm db db user db pass repo wikimedia fundrais crm base url http crm site name port fragment includ php includ postfix includ crm apach includ crm civicrm includ crm tool includ activemq git clone repo directori dir php compos instal crm compos directori dir requir git clone repo servic gitupd crm dir dir type php updat true requir modul ganglia report packag ganglia monitor class crm drupal drupal set environ indic enabl environ indic text develop environ indic posit left environ indic color fbf amazon audit log search past day amazon audit recon complet dir var spool audit amazon complet amazon audit recon file dir var spool audit amazon incom amazon audit work log dir tmp amazon audit astropay audit log search past day astropay audit recon complet dir var spool audit astropay complet astropay audit recon file dir var spool audit astropay incom astropay audit work log dir tmp astropay audit banner histori queue queue banner histori donationqueu url tcp activemq hostnam activemq port fredg payment antifraud queue queue payment antifraud fredg payment init queue queue payment init queue civicrm batch queue civicrm batch time queue civicrm gateway monitor adyen amazon astropay globalcollect paypal queue civicrm gmetric dmax queue civicrm gmetric tmax queue civicrm subscript queue donat queue civicrm url tcp activemq hostnam activemq port recur globalcollect batch recur globalcollect batch max recur globalcollect failur retri rate recur globalcollect failur cancel recur globalcollect run miss day recur subscript queue donat recur refund batch refund batch time refund queue queue refund thank day thank batch unsubscrib queue queue unsubscrib requir php compos instal crm compos	1
112	mediawiki vagrant puppet manifest manifest main entrypoint puppet configur manag tool set machin run mediawiki manifest specifi class servic enabl virtual machin inform resourc default puppet see http doc puppetlab com puppet refer lang default html ad stage first last paramet class declar tell puppet instanti class resourc begin run end see http doc puppetlab com puppet refer lang run stage html stage first stage main stage last human readabl constant may use lieu liter number specifi load prioriti resourc type support notion like mediawiki extens mediawiki set mediawiki wiki load first load earli load normal load later load last declar default search path execut allow path omit individu resourc also configur puppet log command output unsuccess final set timeout second three time puppet default exec logoutput failur timeout path bin sbin usr bin usr local bin usr sbin servic ensur run enabl true packag ensur present tell puppet back configur file default file backup fals assign class node via hiera see hiera yaml hieradata yaml hiera includ class	1
113	vim set sw ts sts et class phabric class provis apach vhost run phabric applic creat applic databas paramet deploy dir directori clone phabric git repo log dir directori phd write log vhost name phabric vhost name remot phabric git remot branch phabric branch check left undefin default head remot use class phabric deploy dir log dir vhost name remot branch undef requir arcanist includ apach includ apach mod rewrit includ mysql includ php requir packag python pygment python phabric php mailpars php ldap php ini phab post max size set post max size git clone phabric directori deploy dir phabric remot remot branch branch servic gitupd phd dir deploy dir phabric add vhost apach site vhost name ensur present load mediawiki vhost lab mediawiki wildcard vhost like conflict hostnam prioriti content templat phabric apach conf erb requir class apach mod rewrit phabric config mysql host valu phabric config mysql port valu phabric config mysql pass valu mysql root password phabric config phabric base uri valu http vhost name port fragment phabric config pygment enabl valu true phabric config metamta mail adapt valu phabricatormailimplementationtestadapt phabric config phabric develop mode valu true phabric config storag mysql engin max size valu group phd ensur present system true user phd gid phd shell bin fals managehom fals system true phabric config phd user valu phd requir user phd repositori host file var repo ensur directori mode owner phd group www data phabric config repositori default local path valu var repo requir file var repo file usr local bin git http backend ensur link target usr lib git core git http backend requir packag git sudo user www data phd user www data privileg phd setenv nopasswd usr bin git usr local bin git http backend requir file usr local bin git http backend phabric config diffus allow http auth valu true phabric config secur requir https valu fals file upload file srv phabfil ensur directori owner www data phabric config storag local disk path valu srv phabfil requir file srv phabfil setup databas exec phab setup db command deploy dir phabric bin storag upgrad forc requir class mysql phabric config mysql host phabric config mysql pass phabric config mysql port unless deploy dir phabric bin storag status dev null file var run phd ensur directori owner phd group phd mode phabric config phd pid directori valu var run phd requir file var run phd file log dir ensur directori mode phabric config phd log directori valu log dir requir file log dir phd deploy dir phabric bin phd servic phd ensur run enabl true provid base binari phd start phd start stop phd stop status phd status grep v dead requir exec phab setup db	1
114	class mwelasticsearch provid elasticsearch configur mediawiki class profil mwelasticsearch includ nginx file etc nginx site es translatewiki net sourc puppet modul profil es translatewiki net requir packag nginx notifi servic nginx class elasticsearch manag repo true repo version x java instal true version elasticsearch instanc es config network host index max result window init default es heap size g elasticsearch plugin mobz elasticsearch head latest instanc es elasticsearch plugin org wikimedia search extra instanc es	1
115	class role pageassess extens purpos store articl assess wikiproject new databas tabl class role pageassess mediawiki extens pageassess need updat true	0
116	class sentri puppet class instal configur sentri instanc error aggreg dashboard use view organ mediawiki php js error sentri instal python packag part pip compil lxml memori intens might increas memori avail vm someth like vagrant config vagrant ram vagrant reload paramet db name logic mysql databas name exampl sentri db user mysql user use connect databas exampl wikidb db pass password mysql account exampl secret vhost name hostnam sentri server exampl sentri local wmftest net deploy dir path sentri instal exampl var sentri cfg file sentri configur file need end py exampl etc sentri conf py file generat puppet mail log dir directori log email would sent normal non vagrant setup exampl vagrant log sentri mail secret key secret key requir sentri dsn file text file store dsn default group client need send log url exampl var sentri sentri dsn txt admin user usernam sentri superus exampl admin admin pass password sentri superus exampl vagrant class sentri db name db user db pass vhost name deploy dir cfg file mail log dir secret key dsn file admin user admin pass includ apach includ apach mod proxi includ apach mod proxi http includ apach mod header includ php requir mysql requir virtualenv http stackoverflow com question pip instal mysql python fail environmenterror mysql config found requir packag libmysqlcli dev need build python packag lxml requir packag libxml dev libxslt dev need build python packag cffi requir packag libffi dev need build python packag cryptographi requir packag libssl dev sentri cli deploy dir bin sentri config cfg file sentri creat project script deploy dir bin sentri creat project py use virtualenv sentri lot depend virtualenv environ deploy dir ensur present packag sentri mysql raven requir packag libmysqlcli dev timeout take mysql db db name ensur present mysql user db user ensur present grant db name password db pass requir mysql db db name apach site sentri ensur present content templat sentri apach site erb requir class apach mod proxi class apach mod proxi http class apach mod header file cfg file ensur present group www data content templat sentri sentri conf py erb mode exec initi sentri databas command sentri cli upgrad noinput user www data requir virtualenv environ deploy dir mysql user db user file cfg file file sentri creat project script ensur present content templat sentri sentri creat project py erb mode requir virtualenv environ deploy dir make sure www data write dsn file file dsn file ensur present owner www data mode exec creat sentri project command deploy dir bin python sentri creat project script user www data unless test dsn file requir exec initi sentri databas file sentri creat project script file dsn file file etc init sentri server conf ensur present content templat sentri upstart server erb mode file etc init sentri worker conf ensur present content templat sentri upstart worker erb mode servic sentri server ensur run enabl true provid upstart requir virtualenv environ deploy dir mysql user db user subscrib file cfg file exec creat sentri project servic sentri worker ensur run enabl true provid upstart requir virtualenv environ deploy dir mysql user db user subscrib file cfg file exec creat sentri project	1
117	class cdh hadoop default default paramet cdh hadoop configur class cdh hadoop default cluster name cdh ha enabl fals journalnod host undef dfs journalnod edit dir undef datanod mount undef dfs data path hdfs dn yarn local path yarn local yarn log path yarn log dfs block size mb default enabl jmxremot true webhdf enabl fals httpfs enabl true mapreduc system dir undef io file buffer size undef mapreduc map task maximum undef mapreduc reduc task maximum undef mapreduc job reus jvm num task undef mapreduc reduc shuffl parallelcopi undef mapreduc map memori mb undef mapreduc reduc memori mb undef mapreduc task io sort mb undef mapreduc task io sort factor undef mapreduc map java opt undef mapreduc reduc java opt undef mapreduc shuffl port undef mapreduc intermedi compress fals mapreduc intermedi compress codec org apach hadoop io compress defaultcodec mapreduc output compress fals mapreduc output compress codec org apach hadoop io compress defaultcodec mapreduc output compress type record yarn nodemanag resourc memori mb undef fair schedul templat cdh hadoop fair schedul xml erb hadoop heapsiz undef yarn heapsiz undef ganglia host undef net topolog script templat undef gelf log enabl fals gelf log host localhost gelf log port jmx port current configur namenod jmxremot port datanod jmxremot port resourcemanag jmxremot port nodemanag jmxremot port proxyserv jmxremot port	1
118	class base class one file tmp fqparent ensur file class two three inherit base one file tmp fqparent ensur file includ two three	1
119	class role cirrussearch cirrussearch extens implement search mediawiki use elasticsearch class role cirrussearch includ role common includ role timedmediahandl includ role pdfhandler includ role cite includ elasticsearch includ eventschema util part cirrus log infrastructur includ role psr includ role kafka strict requir cirrussearch use test includ role svg necessari cirrussearch php erb point servic root dir requir servic default vagrant set firefox global browsertest runner want ensur phantomj avail run cirrussearch test headless parallel manner requir packag phantomj elasticsearch plugin analysi elasticsearch plugin analysi icu core true elasticsearch plugin analysi kuromoji core true elasticsearch plugin analysi stempel core true elasticsearch plugin analysi smartcn core true elasticsearch plugin elasticsearch analysi hebrew less stabl icu plugin ensur absent highlight elasticsearch plugin experiment highlight elasticsearch plugin group org wikimedia search highlight esnam experiment highlight trigram acceler regular express safer queri friend elasticsearch plugin extra group org wikimedia search mediawiki wiki cirrustest mediawiki extens elastica compos true mediawiki extens cirrussearch set templat elasticsearch cirrussearch php erb requir servic elasticsearch class eventschema browser test test browser mediawiki set cirrustest cirrussearch test suit valu templat elasticsearch cirrussearchtest php erb mediawiki set common cirrussearch valu templat elasticsearch cirrussearch common php erb file usr local bin cirrussearch forceindex need ensur present owner root group root mode content templat role cirrussearch cirrussearch forceindex need erb mediawiki mainten build search index command templat role cirrussearch build search index erb onlyif usr local bin cirrussearch forceindex need requir file usr local bin cirrussearch forceindex need	1
120	class role analyt includ analyt relat role hadoop hive oozi pig sqoop hue note use class must puppet cdh git submodul avail run command local machin make sure modul cdh clone date git submodul updat init use hadoop gui want set extra vagrant forward port also need ram alloc vagrant edit set yaml file add vagrant ram forward port hue hadoop job gui hadoop namenod gui oozi also plan use mediawiki vagrant instanc edit hieradata common yaml remov role mediawiki line class includ default class role analyt includ apt includ role hadoop includ role hive includ role oozi includ role hue includ role spark cdh mahout cdh pig cdh sqoop parameter need role class includ cdh mahout includ cdh pig includ cdh sqoop file etc apt prefer cdh sourc puppet modul role analyt cdh apt pin owner root group root mode packag zookeep	0
121	class role gettingstart configur gettingstart extens depend eventlog guidedtour gettingstart add special page present introductori content task newli regist editor cirrussearch use morelik featur recommend provid base textual similar pageimag use provid thumbnail articl recommend class role gettingstart includ role cirrussearch includ role eventlog includ role guidedtour includ role pageimag mediawiki extens gettingstart browser test true set wggettingstartedredi sampl categori configur local test wggettingstartedcategoriesfortasktyp copyedit categori articl need copi edit clarifi categori wikipedia articl need clarif addlink categori articl wikilink wggettingstartedexcludedcategori categori live peopl	1
122	class one file tmp colltest content one file tmp colltest content two class two file content one includ one two	0
123	class role eventbus set eventlog servic eventbus use eventbus topic yaml topic schema map mediawiki event schema repositori accept http post port produc valid event kafka log eventbus log class role eventbus requir kafka requir eventlog requir eventschema includ changeprop mediawiki extens eventbus prioriti load earli set wgeventserviceurl http localhost v event output output kafka messag produc topic prefix datacent name mediawiki vagrant default datacent kafka localhost async fals topic datacent meta topic also output file handi debug file vagrant log eventbus log eventlog servic eventbus port schema path eventschema path jsonschema topic config eventschema path config eventbus topic yaml output output	0
124	class restbas restbas rest api servic serv mw content storag cassandra sqlite latter proxi request various back end servic case storag miss port port restbas run domain domain serv dbdir directori place sqlite databas file log level lowest level log trace debug info warn error fatal eventlog servic port port eventlog servic default class restbas port domain dbdir log level undef eventlog servic port requir packag libsqlit dev graphoid port defin class graphoid true graphoid port default mathoid port defin class mathoid true mathoid port default mobileapp port defin class mobilecontentservic true mobilecontentservic port default file dbdir ensur directori owner www data group www data mode servic node restbas servic node restbas port port modul hyperswitch git remot https github com wikimedia restbas git log level log level config templat restbas config yaml erb requir packag libsqlit dev	1
