;texts;labels
56;class slavereboot servic includ config includ user builder includ slavereboot set includ packag procmail lockfil owner user builder usernam basedir slavereboot set root config slavereboot set config file etc cron slavereboot requir python virtualenv basedir mode content templat slavereboot cron erb;0
57;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class bouncer check includ packag mozilla python includ dir tool venv root tool nagio tool python virtualenv venv root python packag mozilla python python requir class packag mozilla python packag argpars nagio tool nagiosplugin wsgiref nrpe check check bouncer cfg venv root bin check bouncer requir python virtualenv venv root;0
58;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class collectd plugin disk includ collectd includ collectd set https collectd org wiki index php plugin disk plugin name disk case operatingsystem cento ubuntu arg disk sd disk xvd ignoreselect fals darwin arg default fail collectd plugin titl support operatingsystem collectd util config gen plugin name arg array arg;0
59;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class nrpe check mysql includ nrpe set plugin dir nrpe set plugin dir hostnam secret buildbot schedulerdb hostnam usernam secret buildbot schedulerdb usernam password secret buildbot schedulerdb password nrpe check check mysql cfg plugin dir check mysql h hostnam u usernam p password;1
60;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class packag bash anchor packag bash begin packag bash end case operatingsystem cento case operatingsystemmajreleas realiz packag yumrepo bash packag bash ensur el default fail unrecogn cento version operatingsystemreleas darwin packag pkgdmg bash os version specif fals version moz ubuntu realiz packag aptrepo bash case operatingsystemreleas packag bash ensur ubuntu packag bash ensur ubuntu default fail unrecogn ubuntu version operatingsystemreleas window window use bash ship mozillabuild includ packag mozilla mozilla build anchor packag bash begin class packag mozilla mozilla build anchor packag bash end default fail cannot instal operatingsystem;1
61;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class dir tool case operatingsystem creat window tool directori avail work toward parallel directori structur posix window file c tool ensur directori default file tool ensur directori;0
62;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class disableservic common class disabl unnecessari servic common server slave case operatingsystem cento servic acpid anacron apmd atd autof avahi daemon avahi dnsconfd bluetooth cup cup config daemon gpm hidd hplip kudzu mcstran mdmonitor pcscd restorecond rpcgssd rpcidmapd sendmail smartd vncserver yum updatesd enabl fals ensur stop cpuspe enabl fals ubuntu packag requir ubuntu desktop uninstal instead instal disabl instal disabl cup anacron whoopsi lightdm modemmanag apport acpid avahi daemon network manag packag instal disabl ensur latest servic instal disabl enabl fals ensur stop requir packag instal disabl packag servic differ name packag bluez ensur latest servic bluetooth enabl fals ensur stop requir packag bluez darwin servic bluetooth keyboard prompt com appl blu enabl fals ensur stop case macosx productvers major seem way disabl softwar updat later version servic com appl softwareupdatecheck initi com appl softwareupdatecheck period enabl fals ensur stop servic com appl softwareupd com appl systemstatsd com appl systemstat daili com appl systemstat analysi com appl metadata mds com appl metadata mds index com appl metadata mds scan com appl metadata mds spindump enabl fals ensur stop exec disabl index command usr bin mdutil refreshon true remov index command usr bin mdutil e refreshon true disabl panic report command bin launchctl unload w system librari launchag com appl reportpan plist onlyif bin launchctl list usr bin grep q com appl reportpan disabl panic report servic command bin launchctl unload w system librari launchdaemon com appl reportpanicservic plist onlyif bin launchctl list usr bin grep q com appl reportpanicservic osxutil default set global prefer start bluetooth mous assist disabl bluetooth mous domain librari prefer com appl bluetooth key bluetoothautoseekpointingdevic valu osxutil default set global prefer start bluetooth keyboard assist disabl bluetooth keyboard domain librari prefer com appl bluetooth key bluetoothautoseekkeyboard valu osxutil default set global prefer restart app open reboot disabl relaunch app domain librari prefer com appl loginwindow key loginwindowlaunchesrelaunchapp valu file var lib puppet index disabl content index disabl notifi exec disabl index remov index window includ disableservic disableupd includ disableservic disableddn includ disableservic winreport;1
63;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class collectd set includ config write config collectd write defin write plugin requir collectd enabl write collectd enabl true syslog level info global poll interv writequeuelimithigh writequeuelimitlow set equal metric random drop threshold global write queue limit high global write queue limit low case operatingsystem cento servicenam collectd configdir etc plugindir etc collectd servicepath undef servicescript undef ubuntu servicenam collectd configdir etc collectd plugindir etc collectd collectd servicepath undef servicescript undef darwin servicenam org collectd collectd configdir usr local etc plugindir usr local etc collectd servicepath librari launchdaemon servicescript org collectd collectd plist default fail os support collectd;1
64;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class user homeclean includ config includ dir usr local bin script run night clean homedir belong user longer password databas idea remov un own data case sensit prevent newli ad user get userid previous delet user might caus undesir access data homebas operatingsystem darwin user default home file homebas archiv ensur directori owner root mode usr local bin homeclean sh mode content templat modul name homeclean sh erb cron homeclean user root command usr local bin homeclean sh logger homeclean sh hour minut environ mailto config puppet notif email;1
65;baselin modul test use puppet lab manifest correspond test manifest declar class defin type test run use puppet appli noop check compil error view log event fulli appli test virtual environ compar result system state desir state learn modul test http doc puppetlab com guid test smoke html includ registri;0
66;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class aw manag set includ config root config aw manag root cloud tool dst root cloud tool secret dir root secret cloudtrail log dir root cloudtrail log event dir cloudtrail log dir event distinguish aw manag config distinguish aw manag cron switch fqdn distinguish aw manag present default absent;0
67;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class packag python ldap case operatingsystem cento packag python ldap ensur present default fail cannot instal operatingsystem;0
68;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl modul respons instal run buildbot slave slave confus name buildslav appli slave use releng build test whatev see https wiki mozilla org releaseengin buildslav startup process https wiki mozilla org releaseengin buildslav version class buildslav anchor buildslav begin buildslav end anchor buildslav begin class buildslav instal anchor buildslav end anchor buildslav begin class buildslav startup anchor buildslav end;0
69;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class packag mozilla py mercuri anchor packag mozilla py mercuri begin packag mozilla py mercuri end includ packag mozilla python includ mercuri ext bundleclon includ mercuri system hgrc case operatingsystem cento mercuri tool python mercuri bin hg anchor packag mozilla py mercuri begin packag mozilla python mercuri ensur el requir class packag mozilla python anchor packag mozilla py mercuri end ubuntu mercuri tool python mercuri bin hg realiz packag aptrepo mozilla mercuri anchor packag mozilla py mercuri begin packag mozilla python mercuri ensur requir class packag mozilla python anchor packag mozilla py mercuri end thing want find hg usr bin symlink present anoth packag file usr bin hg ensur link replac mode binari symlink care target mercuri darwin mercuri tool python mercuri bin hg anchor packag mozilla py mercuri begin packag pkgdmg python mercuri version anchor packag mozilla py mercuri end window mercuri c mozilla build hg hg exe includ packag mozilla mozilla build anchor packag mozilla py mercuri begin file c installersourc puppetagain pub build mozilla org exe mercuri x exe ensur file sourc puppet repo exe mercuri x exe exec mercuri command c installersourc puppetagain pub build mozilla org exe mercuri x exe verysil suppressmsgbox dir c mozilla build hg subscrib exec remov old hg creat c mozilla build hg mpr dll anchor packag mozilla py mercuri end default fail cannot instal operatingsystem;1
70;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class puppet cleanup operatingsystem cento file var log anaconda log var log anaconda syslog ensur absent;0
71;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class packag debmirror case operatingsystem cento realiz packag yumrepo debian packag debmirror ensur latest default fail cannot instal operatingsystem;0
72;class window path;0
73;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class packag kernel includ stdlib includ config current kernel config current kernel obsolet kernel list config obsolet kernel minimum current kernel must specifi otherwis modul ignor current kernel case operatingsystem cento realiz packag yumrepo kernel kernel ver current kernel architectur need munipul version string strip ver current kernel see https bugzilla mozilla org show bug cgi id c packag bfa firmwar ensur absent packag kernel current kernel kernel header current kernel kernel firmwar current kernel ensur present requir packag bfa firmwar grub default grub default kern kernel ver uninstal obsolet kernel current specifi kernel run kernelreleas kernel ver empti obsolet kernel list obsolet kernel prefix obsolet kernel list kernel obsolet header prefix obsolet kernel list kernel header obsolet firmwar prefix obsolet kernel list kernel firmwar packag obsolet kernel obsolet header obsolet firmwar ensur absent ubuntu realiz packag aptrepo kernel pae version trusri generic lsbdistreleas architectur suffix generic pae els suffix generic ubuntu special kernel version string must alter strip ver regsubst current kernel kernel ver strip ver suffix packag linux imag suffix linux header suffix ensur current kernel packag linux suffix ensur current kernel grub default grub default kern kernel ver uninstal obsolet kernel current specifi kernel run kernelreleas kernel ver empti obsolet kernel list obsolet kernel suffix prefix obsolet kernel list linux imag suffix obsolet header suffix prefix obsolet kernel list linux header suffix obsolet header prefix obsolet kernel list linux header packag obsolet kernel obsolet header obsolet header ensur absent default fail operatingsystem support kernel upgrad make sure current kernel also list obsolet strip ver obsolet kernel list fail kernel defin current current kernel also defin obsolet kernel list file read need reboot kernel upgrad rb determin reboot need new kernel packag instal file kernel releas content kernel ver ensur present;1
74;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl defin bor instal basedir owner group version includ packag mozilla python python virtualenv basedir python packag mozilla python python requir class packag mozilla python user owner group group packag bor version;0
75;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class toplevel server mozmil ci inherit toplevel server includ user builder;0
76;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class disableservic releas upgrad case operatingsystem ubuntu file http askubuntu com question ubuntu disabl releas notif updat manag etc updat manag releas upgrad content default nprompt never n default notic know disabl releas ugprad operatingsystem;0
77;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl defin mercuri repo hg repo dst dir user branch rev includ packag mozilla py mercuri branch rev fail must specifi one rev branch branch arg branch default b branch rev arg rev default r rev exec clone dst dir requir class packag mozilla py mercuri command packag mozilla py mercuri mercuri clone branch arg rev arg hg repo dst dir creat dst dir user user;0
78;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class nrpe check buildbot includ nrpe set plugin dir nrpe set plugin dir nrpe check check buildbot look buildbot tac alway command line differ os show differ thing command name twistd python python etc use c cfg plugin dir check proc w argument array buildbot tac nsclient cfg check buildbot inject checkprocst showal python exe start;0
79;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class packag procmail case operatingsystem cento packag procmail ensur latest default fail cannot instal operatingsystem;0
80;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class ssh key includ config extsync hiera ssh key extsync name merg config extra user ssh key extsync els name config extra user ssh key;1
81;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class user builder autologin includ user builder case operatingsystem darwin file file contain light obscur copi password etc kcpassword content base decod secret builder pw kcpassword base owner root group wheel mode show diff fals osxutil default autologinus domain librari prefer com appl loginwindow key autologinus valu user builder usernam ubuntu manag xvfb xsession window includ tweak pwrshell option includ dir etc builder usernam config builder usernam window autologin setup registri set registri valu autoadminlogon key hklm softwar microsoft window nt currentvers winlogon data registri valu defaultdomainnam key hklm softwar microsoft window nt currentvers winlogon data registri valu defaultpassword key hklm softwar microsoft window nt currentvers winlogon data secret builder pw cleartext registri valu defaultusernam key hklm softwar microsoft window nt currentvers winlogon data config builder usernam registri valu autologoncount key hklm softwar microsoft window nt currentvers winlogon type dword data enabl clean desktop exp featur see http technet microsoft com en us librari jj aspx share execonc desktop exp command import modul servermanag add windowsfeatur desktop experi provid powershel scenario live manag logon count could possibl becom follow reset count login build user xml file set schedul task reset logon valu xml file need export task schedul gui also note use xml import awar machin specif valu name need replac variabl henc need templat file c programdata puppetagain updat logon count xml content templat user updat logon count xml erb import xml file use schtask refrenc http technet microsoft com en us librari cc aspx http technet microsoft com en us librari cc aspx share execonc updat logon count command c window system schtask exe creat xml c programdata puppetagain updat logon count xml tn updat logon count xml requir file c programdata puppetagain updat logon count xml default fail know set autologin operatingsystem;1
82;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl key file document https wiki mozilla org releaseengin puppetagain config add new key add wiki well class overridden org specif config symlink manifest config pp class config base name puppetagain organ e g qa seamonkey org undef puppet environ hostnam puppet server host connect first entir list server tri one fail either name singl puppetmast use dns alia puppet complex function determin correct puppetmast see manifest moco config pp advanc usag puppet server puppet puppet server puppet server repositori branch puppetmast follow get latest manifest puppet repo https hg mozilla org build puppet puppet branch product fqdn distinguish puppetmast master serv hub hub spoke architectur synchron master also handl number singl host crontask failur stop puppet job correct process master temporarili halt synchron default set hostnam master distinguish puppetmast set extern sync puppet perform see https wiki mozilla org index php titl releaseengin puppetagain extsync puppetmast extsync list fqdns puppetmast serv public mirror non privat part puppetagain data puppetmast public mirror host email address puppet relat mail sent puppet notif email nobodi mozilla com report type send default tagmail send mail fail puppet run puppet server report tagmail puppet reporturl configur paramet puppet server reporturl url puppet fact sent foreman puppet server facturl hostnam complic formula generat hostnam host syslog data direct log aggreg hostnam cef server auditd output cef syslog server extra hostnam includ puppetmast certif altern hostnam apt repo server hostnam master includ list puppetmast cert extra name packag data similar puppet server use find data packag repo binari blob etc data server repo data server data server hostnam server apt repositori locat apt support client configur multipl mirror org one puppet server safe point variabl server default otherwis get resili master fail point hostnam record puppet master apt use multipl record list mirror host repositori apt repo server data server argument sourc url upstream mirror rsync data point mozilla repositori use puppetmast upstream rsync sourc rsync puppetagain pub build mozilla org data exclud e g ubuntu repositori larg puppetmast upstream rsync arg exclud repo apt puppetmast upstream rsync arg puppetmast upstream rsync sourc basic host configur default secur level host specifi secur level node definit option low medium high maximum ramif level widespread see secur modul look secur level default secur level medium ntp server use time sync ntp server pool ntp org host relay mail goe postfix relayhost paramet put around avoid mx lookup relayhost undef whether puppet manag etc sysconfig network script ifcfg eth forc use dhcp set fals set static ip host hand manag ifcfg true configur vmware tool give version number hash tarbal instal note must suppli tarbal repo privat vmware data directori see https github com craigwatson puppet vmwar vmwaretool md vmwaretool version comma separ list host connect nrpe daemon nrpe allow host hash collectd write modul configur undef modul disabl collectd write undef host port http https ftp proxi outgo access rout url set proxi use except list hostnam prefix hostnam suffix rout proxi web proxi host web proxi port web proxi except localhost localaddress localdomain com physic locat node organ need distinguish node locat unknown ssh key avail extsync process use org suitabl extsync key present extsync sourc format usernam key key content place author key type key comment extra user ssh key flag control node instal run mig agent enabl mig agent fals user usernam user login server admin user usernam user grant admin right local account sudo access ssh key root author key user automat consid member user admin user list pypi mirror includ everi user pip conf default point releas engin mirror complet mirror pypi user python repositori http pypi pub build mozilla org pub applic specif config buildslav usernam build test oper take place builder usernam cltbld true secret googl api key instal build gapi key instal googl api key fals true ceph access key instal build slave instal ceph cfg fals true mozilla geo locat api key instal build slave instal mozilla geoloc api key fals true secret googl oauth api key instal build googl oauth api key instal googl oauth api key fals true secret crash stat api token instal build slave instal crash stat api token fals true secret adjust sdk token instal build slave instal adjust sdk token fals true secret slave relengapi token instal slave instal relengapi token fals signingserv usernam user perfom sign oper signer usernam cltsign list ip rang cidr notat allow request object sign sign allow ip mac id sign sign mac id list ip allow generat new sign token buildmast sign new token allow ip mercuri repositori pull sign tool code sign tool repo https hg mozilla org build tool buildmast email address buildbot relat mail sent buildbot mail nobodi mozilla com mercuri repositori branch check buildbot config buildbot config hg repo https hg mozilla org build buildbot config buildbot config branch product mercuri repositori tool buildbot tool hg repo https hg mozilla org build tool branch buildbot custom follow buildbotcustom branch product url master json note confus plural list master use buildmast master json list ssh key name exist everi buildmast list contain bare key name e g caminobld dsa correspond secret buildmast ssh key prefix e g buildmast ssh key caminobld dsa buildmast ssh key releaserunn fqdn port buildmast invok buildbot sendchang releaserunn sendchang master hg host name use releas runner releaserunn hg host ssh usernam key use make commit hg releaserunn hg usernam releaserunn hg ssh key email address smtp server use send notif releaserunn notifi releaserunn smtp server ssh usernam hand instal key use login buildmast perform updat reconfig releaserunn ssh usernam url master json default master json releaserunn product master master json mercuri repositori branch buildbot config releaserunn buildbot config branch product releaserunn buildbot config https hg mozilla org build buildbot config mercuri repositori branch buildbotcustom releaserunn buildbotcustom branch product releaserunn buildbotcustom https hg mozilla org build buildbotcustom mercuri repositori branch tool releaserunn tool https hg mozilla org build tool releaserunn tool branch default root directori releaserunn must build releaserunn root build releaserunn releaserunn env config dev ship root ship usernam ship password notifi allow branch prod ship root ship usernam ship password notifi allow branch runner task set runner hg tool path tool checkout build tool runner hg tool repo https hg mozilla org build tool runner hg tool branch default runner hg mozhar path tool checkout mozhar runner hg mozhar repo https hg mozilla org build mozhar runner hg mozhar branch product runner env hg share base dir build hg share runner env git share base dir build git share runner buildbot slave dir runner clobber url shipit notifi shipit api root shipit notifi api root https ship mozilla org shipit notifi verbos level shipit notifi verbos true mercuri repositori branch tool shipit notifi tool https hg mozilla org build tool shipit notifi tool branch default root directori shipit notifi must build shipit notifi root build shipit notifi selfserv buildapi agent fqdn port buildmast invok buildbot sendchang selfserv agent sendchang master url master json default master json selfserv agent master json master json url branch json selfserv agent branch json api url clobber selfserv agent clobber url carrot rabbitmq credenti selfserv agent carrot hostnam selfserv agent carrot vhost selfserv agent carrot userid selfserv agent carrot exchang selfserv agent carrot queue root directori selfserv must build selfserv agent root build selfserv agent selfserv privat url slaveapi url slavealloc api end api slaveapi slavealloc url url usernam access inventori app https github com mozilla inventori slaveapi inventori url slaveapi inventori usernam usernam hostnam api url access bugzilla slaveapi default domain build mozilla org slaveapi bugzilla usernam slaveapi mozilla releng tld slaveapi bugzilla dev url https bugzilla dev allizom org rest slaveapi bugzilla prod url https bugzilla mozilla org rest usernam access impi interfac suitabl host slaveapi ipmi usernam releng aw manag fqdn distinguish aw manag distinguish aw manag usernam oper take place buildduti usernam buildduti root directori aw manag must build aw manag root build aw manag bucket aw manag log pars cloudtrail bucket prefix name aw manag log pars cloudtrail base prefix mercuri repositori branch cloud tool cloud tool git repo https github com mozilla build cloud tool aw manag mail nobodi mozilla com slavereboot slavereboot mail nobodi mozilla com slavereboot root build slavereboot mercuri repo branch tool slavereboot tool https hg mozilla org build tool slavereboot tool branch default slaveapi instanc slavereboot talk slavereboot slaveapi deploystudio usernam uid user deploystudio use access file share deploystudio usernam dsadmin deploystudio uid must int greater deploystudio uid deploystudio root data directori deploystudio dir deploy version xcode instal packag xcode see packag avail option differ host need differ version fine use ternari oper see moco config pp exampl xcode version undef current kernel string kernel releas version instal undef modul skip otherwis instal kernel packag version specifi obsolet kernel array kernel version string option current kernel undef obsolet kernel effect current kernel undef obsolet kernel bacula configur mozilla use bacula enterpris redistribut bacula director hostnam director bacula fd port port director bacula cacert full text ca cert sign director key buildbot taskclust bridg configur buildbot bridg puls queue basenam buildbot bridg tclisten puls exchang basenam buildbot bridg worker type buildbot bridg provision id buildbot bridg bblisten puls exchang buildbot bridg worker group buildbot bridg worker id buildbot bridg reflector interv tc sign worker signingwork tool repo https hg mozilla org build tool signingwork tool branch default signingwork root build signingwork signingwork puls host puls mozilla org signingwork puls port signingwork verbos log true signingwork exchang signingwork worker type funsiz schedul configur funsiz schedul root build funsiz funsiz schedul balrog usernam funsiz schedul puls usernam funsiz schedul puls queue funsiz schedul puls exchang funsiz schedul bucket funsiz schedul balrog worker api root funsiz schedul th api root;1
83;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl defin packag yumrepo repo name titl url path gpg key gpg key pkg includ config includ yum config mirror file etc yum repo repo name mirror templat ipaddress ipaddress data server config data server data server config data server class use numer user group id sinc resourc packagesetup state come main stage user root occur puppet write use file resourc yumrepo resourc unabl purg even set yum repo directori purg yumrepo resourc mark creat file manag would end continu delet creat file file etc yum repo repo name repo owner group mode content templat packag yumrepo erb notifi exec yum clean mirror file owner group mode content templat packag mirrorlist erb notifi exec yum clean gpg key file etc pki repo name pubkey txt sourc gpg key owner group mode notifi exec instal repo name repo pubkey show diff fals exec instal repo name repo pubkey command bin rpm import etc pki repo name pubkey txt logoutput failur unless bin rpm q gpg key pkg;0
84;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl defin bor instanc basedir owner group repo owner repo review builder buildbot url bor user bor pass test ref auto master ref master n build bor version status locat null bor instal titl basedir basedir owner owner group group version bor version bor config titl basedir basedir owner owner group group repo owner repo owner repo repo review review builder builder buildbot url buildbot url test ref test ref master ref master ref n build n build bor user bor user bor pass bor pass bor cron titl basedir basedir owner owner status locat status locat requir bor instal titl bor config titl status locat null bor status titl owner owner group group repo owner repo owner repo repo status locat status locat;1
85;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl machin connect mobil tester act build slave howev reboot frequent typic handl multipl buildbot instanc class toplevel server aw manag inherit toplevel server includ secur assert aw manag high secur condit secur high includ nrpe check check free aw ip includ aw manag;0
86;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl popul share repo class runner task popul share repo runlevel includ runner runner task runlevel popul share repo content templat modul name task popul share repo erb;0
87;class slavereboot includ config includ dir build includ user builder includ slavereboot set includ slavereboot servic includ packag mozilla python basedir slavereboot set root python packag mozilla python python slaveapi config slavereboot slaveapi python virtualenv basedir python packag mozilla python python requir class packag mozilla python user user builder usernam group user builder group packag furl request docopt buildtool orderedmultidict file slavereboot set config requir python virtualenv basedir owner user builder usernam group user builder group content templat slavereboot slavereboot ini erb;0
88;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl privat class python virtualenv set root packag directori python packag tarbal copi misc python dir operatingsystem window c mozilla build default tool misc python puppet url python packag download packag dir sourc puppet python packag pip version;0
89;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class aw manag instal includ config includ dir build includ user buildduti includ packag gcc includ packag make includ packag mercuri includ packag mysql devel includ packag mozilla python includ packag mozilla py virtualenv includ packag mozilla py mercuri includ aw manag set python virtualenv aw manag set root python packag mozilla python python requir class packag mozilla python user user buildduti usernam group user buildduti group packag fabric ipi mysql python sqlalchemi argpars boto ecdsa invtool iso paramiko pycrypto repoz lru request simplejson ssh wsgiref docopt netaddr cfn pyplat pyyaml dnspython pbr ordereddict schema redo git repo cloud tool aw manag set cloud tool dst requir python virtualenv aw manag set root repo config cloud tool git repo dst dir aw manag set cloud tool dst user user buildduti usernam exec instal cloud tool dist command aw manag set root bin pip instal e aw manag set cloud tool dst user user buildduti usernam requir git repo cloud tool aw manag set cloud tool dst file aw manag set root bin ensur directori mode owner user buildduti usernam group user buildduti group requir python virtualenv aw manag set root etc invtool conf sourc puppet modul modul name invtool conf aw manag set cloudtrail log dir ensur directori owner user buildduti usernam group user buildduti group aw manag set event dir ensur directori owner user buildduti usernam group user buildduti group;0
90;class slaveapi aw environ prod includ config includ user builder includ packag mysql devel includ packag mozilla py mercuri use slaveapi user cltbld instead buildduti user user builder usernam group user builder group home user builder home basedir slaveapi base root environ aw dst basedir aw cloud tool dst aw dst cloud tool secret dst aw dst secret initi file setup file aw dst ensur directori mode owner user group group secret dst ensur directori mode owner user group group requir file aw dst secret dst aw secret json mode owner user group group show diff fals content templat modul name aw secret json erb home boto mode owner user group group show diff fals content templat modul name dot boto erb home ssh aw ssh key mode owner user group group show diff fals content secret aw manag ssh key cloud tool repo git repo cloud tool cloud tool dst repo config cloud tool git repo dst dir cloud tool dst user user requir python virtualenv basedir exec instal cloud tool dist command slaveapi base root environ bin pip instal e cloud tool dst user user requir git repo cloud tool cloud tool dst cron task file etc cron slaveapi updat hg cloud tool ensur absent etc cron slaveapi updat git cloud tool content user cd cloud tool dst usr local bin git pull q n;1
91;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class web proxi environ web proxi host case operatingsystem darwin cento ubuntu shellprofil file proxi ensur present content templat modul name environ erb default fail modul name support operatingsystem puppet agent abl instal packag repo proxi set sourc script command requir proxi set note file must exist uncondit puppet script use fail miss operatingsystem window includ dir usr local bin file proxi reset environ ensur present path usr local bin proxi reset env sh mode sourc puppet modul web proxi unix proxi reset env sh;1
92;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class packag mozilla hgtool includ user root case operatingsystem darwin cento ubuntu file usr local bin hgtool py sourc puppet modul packag hgtool py owner user root usernam group user root group mode window todo add window support https bugzilla mozilla org show bug cgi id default fail know put hgtool platform;0
93;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class cleanslat includ dir opt includ cleanslat set includ packag mozilla python file var tmp cleanslat old cleanslat file persist reboot ensur absent python virtualenv cleanslat set root python packag mozilla python python requir class packag mozilla python packag cleanslat;0
94;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class nrpe check check free aw ip includ nrpe set plugin dir nrpe set plugin dir nrpe check check free aw ip cfg plugin dir check free aw ip nrpe plugin check free aw ip sudoer custom check open tcp user nagio runa buildduti command build aw manag bin python build aw manag cloud tool script aw check subnet py r us east r us west test tri build;0
95;class funsiz schedul includ config includ funsiz schedul servic includ funsiz schedul set includ dir build includ packag gcc includ packag libffi includ packag make includ packag mozilla python includ user builder python virtualenv funsiz schedul set root python packag mozilla python python requir class packag mozilla python class packag libffi user user builder usernam group user builder group packag amqp anyjson argpars cffi pgpi depend specif version cryptographi cryptographi enum funsiz jinja kombu markupsaf pgpi pycpars pyhawk singl extra commit pyyaml redo taskclust pin request need de even though rather use date version request singledispatch six taskclust wsgiref;1
96;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class packag mozilla tooltool packag simpl enough sourc code embed puppet repo get python intepret ad shebang line includ packag mozilla python python packag mozilla python python filenam operatingsystem window c mozilla build tooltool py default tool tooltool py file filenam mode filemod content templat packag tooltool py put symlink build tooltool py except symlink support operatingsystem window file build tooltool py ensur link target filenam;1
97;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl class hardwar ipmitool anchor hardwar ipmitool begin hardwar ipmitool end instal ipmitool anchor hardwar ipmitool begin class packag openipmi anchor hardwar ipmitool end kernel modul support kernel linux anchor hardwar ipmitool begin kernelmodul ipmi devintf anchor hardwar ipmitool end;0
98;sourc code form subject term mozilla public licens v copi mpl distribut file obtain one http mozilla org mpl ref http technet microsoft com en us librari dd v ws aspx regard netsh command class fw window set ping allow base icmp set allow ping share execonc allowp command c window system netsh exe firewal set icmpset follow allow remot desktop group access firewal allow rdp share execonc allowrdp command c window system netsh exe advfirewal firewal set rule group remot desktop new enabl yes;1
