;texts;labels
166;requir text need chang use unit bit per second kilobit ber second kbp fsw spec requir state flight softwar shall support uplink rate kbp howev level requir list requir level spec cdhmp state kbp also accord cdh icd section uplink command uplink data rate shall kbit second transpond rate specifi requir requir incorrect unit requir text ;0
167;comm requir fsw spec revis state sdn softwar shall initi downlink interfac follow default configur cold power reset kbp rate convolut encod reed solomon pseudo random howev document cdh icd revis tabl item xxh document indic default configur psuedo random disabl per requir interfac control document correctli adher requir specif ;0
168;section inst inst kernel test plan state test compris formal qualif test fqt also known softwar accept test sat describ detail neither section entir inst inst kernel test plan contain detail fqt test sentenc modifi test detail test plan accur reflect plan content inst inst kernel test plan incomplet section ;0
169;inform inst inst kernel softwar test plan type accept test report document captur result accept test inst inst kernel test plan inform document accept test result ;0
170;section inst test plan state test compris formal qualif test fqt also known softwar accept test sat describ detail neither section entir inst fsw test plan contain detail fqt test sentenc modifi test detail test plan accur reflect plan content inst test plan incomplet section ;0
171;inform inst flight softwar test plan type accept test report document captur result accept test inst test plan inform document accept test result ;0
172;qcp build code review packag number instanc magic number hard code number line code use pre defin use one numer exampl found function main qcpclient line paramet function crc pre defin crccalc crc tmpbuf shmptr hdrsz ccsdscrctabl anoth exampl qcpmd exampl magic number use buf unsign char malloc vcrd vcrd qcp qcpclient magic number pre defin ;0
173;file qcpcc possibl close file could open earlier code function main qcpcc tri open file line logic execut next execut line line line code attempt close file could open code follow case poll process direct sprintf cmd sqcp config cmd shmptr cfgflpth shmptr qcpnm lsfd fopen cmd null printf cannot open cmd file els shmptr qcpccprocst stold fclose lsfd break qcp qcpcc tri close unsuccess open file ;0
174;file getconprm code line attempt open backup config file unsuccess creat event messag problem event messag specifi file backup file rather state config file could open messag state file backup code follow opnbckupcfg sprintf cfgnm sqcp config conn config bak shmptr cfgflpth shmptr qcpnm cfd fopen cfgnm null printf getconprm could open config file cfgnm memset evntstr sprintf evntstr getconprm could open config file cfgnm bldevntmsg shmptr qcp cannot open config file evntstr exit els qcp imprecis event messag file getconprm ;0
175;file qcpfllndb construct event messag contain incorrect inform line function backupflindb line function archflindb cannot open input file fact file output file outfd open flnm wronli creat trunc printf qcp saveflin cannot open input file printf qcp saveflin cannot open input file flnm return els qcp incorrect event messag file qcpflindb ;0
176;file semodtbl three separ instanc string compar strcmp check use instrument tlm file updat timeout data valu assign flopnatmout look thought check instrument tlm file open timeout code follow els strcmp com instrument tlm file updat timeout flopntmout atoi param els strcmp com instrument tlm file updat timeout flopntmout atoi param els strcmp com instrument tlm file updat timeout flopntmout atoi param qcp file setmodtbl contain three instanc incorrect assignmernt flopntmout ;0
177;file cnvrttm well file packag contain number exampl hardcod number use logic procedur lack comment time hard understand number repres would better defin number declar comment repres exampl logic follow yeartab day doy yeartab day dsec isec qcp file cnvrttm contain hard code number code ;0
178;file setconprm contain code redund code check whether data item equal line line loop constitut largest portion code base decis howev loop code complet decis line code organ keep code simpl possibl conconfig qcpnm fprintf setup fep connect activ fprintf setup fep activ name fprintf setup fep activ name fprintf setup fep connect fprintf setup fep activ name fprintf setup fep activ name fprintf setup port num shmptr conconfig port fprintf setup includ failur shmptr conconfig inrsflr fprintf setup fep failov second shmptr conconfig failovrcnt fprintf setup heart beat shmptr conconfig hrtbttmout fprintf setup start time shmptr conconfig strttm fprintf setup stop time shmptr conconfig stptm fprintf setup use start stop time shmptr conconfig pmod fprintf setup fep connect end qcp setconprm contain code could simplifi ;0
179;file sharmem look reus code reason conclus header differ rest file includ packet review although contain actual comment consist header file qcp file header sharmem differ rest file packet ;0
180;file qcpcc contain code seem confus case chang modulu embed within case poll line contain logic seem use determin instrument hard tell lack meaqning comment code logic look though instrument insid determin modulu chang string cndprmstr convert number one subtract would mean store string either correct would seem counterintuit repres code question case chang modulu insid atoi cmdprmstr atoi cmdprmstr insid insid insid qcp file qcpcc concern determin instrument ;0
181;accord declar filenam conn config dmp within code file setconparm printf error messag seem dump file rathen config file state occur line sprintf cfgnm sqcp config conn config dmp shmptr cfgflpth shmptr qcpnm setup fopen cfgnm null printf err setconprm mode open config file cfgnm exit qcp setconprm wrong event messag ;0
182;gener mani magic number use within qcp code packag would better code maintain magic number pre defin also addit code comment provid describ valu repres would benefici well lack comment time hard understand number repres would better defin number declar comment repres three exampl qcp code follow cnvrttm yeartab day doy yeartab day dsec isec function main qcpclient crccalc crc tmpbuf shmptr hdrsz ccsdscrctabl qcpmd buf unsign char malloc vcrd vcrd qcp gener issu magic number use mani place ;0
183;sourc code file qcp gener contain insuffici comment extrem hard read code turn make hard come meaning understand code actual qcp gener issu lack comment ;0
184;comment contain question mark indic incomplet design decis initi default park angl tabl variabl gimbal index gim incontrol gce tabl valu current direct actual neg first cmd fail epdata flaggoodscephem antenna flag hga cmdvalid fals epdata align ecefftogcif correct name comment indic design unknown ;0
185;definit array hga gimcalibtbl line extran comma final initi element tabl pointer gimbal calibr tabl const hgacalibtbl hga gimcalibtbl num gimbal hgacalibtbl hgacalibtbl hgacalibtbl hgacalibtbl extran comma array definit ;0
186;line function hgacalcgimbalstep unit comment revers revers unit correctli repres unit equat stepspergcecycl gimbal rate hgaslew max cmd deg hour hgatbl scale hga cnttorad gim step rad mth rad per deg rad deg mth sec per hour hour sec hgatbl deltatim hga sec cycl hgatbl lim cnt gce max cycl gce cycl correct unit format step rad rad step hour sec sec hour cycl gce cycl gce cycl cycl unit comment revers ;0
187;loop function processcssdata loop increment constant number css howev array member cnt css mea flag css dataadcomplet declar struct css input use numer liter css typedef struct uint cnt css mea array raw css data cnt uint flag css dataadcomplet flag true convers correspond css data complet success css input css void processcssdata void number css css input cnt css mea ace rawsensordatapkt cssrsd sdn adc data mask number css css output sun cssf css css input cnt css mea css paramtbl scale css css paramtbl bia css end number css inconsist use name constant number css ;0
188;line function exceptionhandl fpexceptionhandl unhandledinterrupt local variabl return code declar set unus confus variabl name return code function return void spacecraft return code set return ;0
189;line function uint attachexcept void last return code use ten call function excattachhandl set variabl return code reset next call result last call return see reason make assign check statu return call code snippet uint return code int initi interrupt vector default handler zero special case return code excattachhandl unhandledinterrupt instal except handler return code excattachhandl access error except exceptionhandl return code excattachhandl address error except exceptionhandl return code excattachhandl illeg instruct except exceptionhandl return code excattachhandl priv violat except exceptionhandl return code excattachhandl unimp line except exceptionhandl return code excattachhandl unimp line except exceptionhandl return code excattachhandl debug except exceptionhandl return code excattachhandl format error except exceptionhandl return code excattachhandl uninit interrupt except exceptionhandl return code excattachhandl float point except fpexceptionhandl return return code spacecraft function uint attachexcept void last return code use ;0
190;magic number use extens numer instanc numer liter use name constant would seem appropri spacecraft magic number ;0
191;faultdet line incorrect comment use end function block end faultdeten replac end faultdetconfig spacecraft wrong comment faultdet ;0
192;review materi provid assign delta use divis line sinc check prior execut divis cannot verifi delta suffici larger zero cannot verifi oper overflow result rwaprocdata acepkt torrwafcalc rwaprocdata acepkt momrwaf momrwafprev acepkt acersdstatu acepkt rwatim delta spacecraft potenti overflow divis oper file rwa ;0
193;requir text need chang use unit millisecond microsecond softwar function requir state shall provid applic function delay execut call function specifi time unit microsecond list wrong unit system clock run millisecond microsecond known valu microsecond never singl doubl tripl digit underli method task delay millitick work valu millisecond reason see code snippet code snippet name taskdelay purpos delay task specifi amount note vxwork use system clock handl task delay system clock usual run mean resolut delay cours round paramet milli second number millisecond task delay global input none global output none return valu success task delay error vxwork call taskdelay fail uint taskdelay uint milli second uint tick millitick milli second int statu statu taskdelay tick execut pend statu return error return success name millitick purpos function accept time interv milli second input return tick equival system clock tick tick valu round paramet milli second number millisecond want convert tick global input none global output none return valu system tick uint millitick uint milli second uint num tick num tick num tick sysclkrateget milli second num tick num tick num tick num tick return num tick requir incorrect unit requir text ;0
194;section ground system readi test phase seem miss explicit entri exit criteria test phase lead question concern whether phase run parallel whether one phase must end anoth begin without explicit criteria entri way verifi test stage readi begin test problem exist explicit exit criteria without explicit criteria exit way verifi test success complet necessari convent type question could answer simpli put entri exit criteria test phase explicit entri exit criteria miss test phase ;0
195;section state gsrtt verifi valid number element oper area howev flight dynam system miss oper area outsid purview ground system readi test document show procedur verifi valid miss system flight dynam system miss section ;0
196;section test inform sheet state ground system readi test detail inform section plan section state includ problem inform describ inconsist section paragraph state includ test data descript test procedur instead inform section show includ test stimulu test scenario descript part function equival renam one section match inconsist descript inform test inform sheet ;0
197;page readi test plan plan inconsist data descript tabl interfac chart figur interfac chart show interfac interfac moc moc interfac shown data descript tabl miss interfac data descript tabl ;0
198;inconsist data descript tabl paragraph page exist ground system readi test plan plan seem duplic inform column tabl page show follow interfac interfac duplic next page howev inform requir sourc column differ page inconsist data descript tabl ;0
199;section inst test plan state test compris formal qualif test fqt also known softwar accept test sat describ detail neither section entir inst fsw test plan contain detail fqt test sentenc modifi test detail test plan accur reflect plan content inst test plan incomplet section ;0
200;inform inst flight softwar test plan type accept test report document captur result accept test inst test plan inform document accept test result ;0
201;follow command indic icd mecsm icd rev could find requir spec command telemetri handbook requir spec command handbook support icd read home eotz statu command requir spec command handbook support icd read glitch flag command requir spec command handbook support icd read axi glitch puls count command requir spec command handbook support icd read axi glitch posit command requir spec command handbook support icd lpsc command requir spec command handbook support icd open close lpsc switch read statu command gce sdn requir found support command indic icd mecsm icd rev ;0
202;gce sdn fsw requir fsw spec state gce fsw shall execut asd command arm disarm switch icd mecsm icd section asd relay arm control regist discuss command interfac section state ground command howev command gce handbook gce sdn command found command telemetri handbook support requir ;0
203;gce sdn fsw requir fsw spec state gce fsw shall execut asd command arm disarm opposit side relay switch icd mecsm icd section asd relay arm control regist discuss command interfac section state ground command howev command gce handbook gce sdn command found command telemetri handbook support requir ;0
204;gce sdn fsw requir fsw spec state gce fsw shall execut command set asd puls width time valu icd mecsm icd section asd puls width time regist describ set puls width time valu also section state ground command howev command gce handbook gce sdn command found command telemetri handbook support requir ;0
205;gce sdn fsw requir requir fsw spec state gce fsw shall execut command enabl disabl automat driver power shut icd mecsm icd section enabl disabl driver shut current detect circuit state ground command allow prevent fpga disabl motor driver current detect command command telemetri document allow fsw execut command enabl disabl automat driver power shut gce sdn command support requir ;0
206;gce sdn fsw requir fsw spec state gce fsw shall execut command clear current limit flag icd mecsm icd section enabl disabl motor driver clear current limit flag state ground command enabl cut power motor driver clear ocl flag set command command telemetri document allow fsw execut command clear current limit flag gce sdn command support requir ;0
207;gce sdn fsw requir fsw spec state gce fsw shall execut command modifi hemispher flip bit gic configur regist icd mecsm icd section configur regist configur regist contain set need control fpga configur either gic see tabl least signific bit bit configur control either gimbal bit control hemispher flip bit allow firmwar adjust hemispher track output encod reflect correct hemispher accord gimbal chosen also section state write configur regist ground command modifi configur regist command command telemetri document allow fsw modifi hemispher flip bit gic configur regist gce sdn command support requir ;0
208;gce sdn fsw requir fsw spec state gce fsw shall execut command modifi gic configur regist control bit icd mecsm icd section state write configur regist ground command modifi configur regist command gce handbook gce sdn command support requir ;0
209;gce sdn fsw requir fsw spec state gce fsw shall execut command init motor driver phase sequenc command gce command telemetri document allow fsw init motor driver phase sequenc gce sdn command support requir ;0
210;gce sdn fsw requir fsw spec state gce fsw shall execut command read motor state statu regist icd mecsm icd section read motor state state ground command verifi state motor drive wind motor howev command gce handbook gce sdn command support requir ;0
211;requir suppos command command telemetri document explicitli set driver high power mode state could find command command telemetri document set driver high power mode state gce sdn command found command telemetri handbook support requir ;0
212;requir telemetri handbook fsw hdbk rev packet projectb gcea sdn analog slow telemetri packet sent rate everi second indic requir requir rate everi second packet projectb gce sdn medium telemetri packet projectb gce sdn medium telemetri packet everi second packet contain thermistor data gce sdn telemetri rate requir conflict telemetri handbook ;0
213;requir support icd cdh icd rev hardwar command local command requiremnt spec inconsist wtih icd hardwar command comm sdn fsw requir analysi requir support icd hardwar command ;0
214;icd cdh icd revis state puls level command regist command requir support requir spec fsw spec requir support bit comm card xxh puls level command regist output puls level command band transpond transmitt bit master puls trigger master puls inact start master puls comm sdn fsw requir analysi requir support output puls level command regist command state icd ;0
215;ace fsw requir trace ace interfac control document icd although partial evid command telemetri document requir ace fsw shall verifi pci card presenc four cpci card lpsc sdn rwa evd search attitud control electron ace hardwar softwar icd icd revis march could find evid interfac design detect four cpci card partial evid detect two four cpci card found attitud control electron ace flight softwar fsw command telemetri document fsw hdbk specif document contain function detect evd rwi card evid found detect lpsc sdn cpci card ace fsw requir trace interfac document ;0
216;ace fsw requir trace interfac document neither ace interfac control document icd command telemetri document requir ace fsw shall ensur pci access ace fsw allow miss card search attitud control electron ace hardwar softwar icd icd revis march attitud control electron ace flight softwar fsw command telemetri document fsw hdbk could find evid ace interfac design taken account ace fsw shall access miss pci card describ requir ace fsw requir trace interfac document ;0
217;ace fsw requir trace interfac document neither ace interfac control document icd command telemetri document requir ace fsw shall provid event messag pci card found upon initi attempt locat card search attitud control electron ace hardwar softwar icd icd revis march attitud control electron ace flight softwar fsw command telemetri document fsw hdbk could find evid interfac document incorpor event messag describ requir ace fsw requir trace interfac document ;0
218;requir state three consecut pse batteri monitor cycl verif scenario pse batterymonitortest also requir phrase enabl begin pse test scenario fulli verifi requir ;0
219;requir state three consecut pse batteri monitor cycl verif scenario pse batterymonitortest also verifi disabl batteri heater switch pse test scenario fulli verifi requir ;0
220;requir state three consecut pse batteri monitor cycl verif scenario pse batterymonitortest also verifi disabl batteri heater switch pse test scenario fulli verifi requir ;0
221;pse pwmcontroltest step test requir list verifi step requir step pse test scenario step list requir test ;0
222;requir delet requir specif step pse commandtest obsolet delet refer also delet pse test scenario still verifi delet requir ;0
223;requir test list requir test section scenario pse solararraycommand test pse test scenario verifi requir ;0
224;requir test list requir test section scenario pse solararraycommand test pse test scenario verifi requir ;0
225;requir test list requir test section scenario pse solararraycommand test pse test scenario verifi requir ;0
226;requir test list requir test section scenario pse solararraycommand test pse test scenario verifi requir ;0
227;test scenario pse solararraycommand test step list requir test requir test step also step state verifi command chang sam segment command mask bullet underneath step maximum current control loop step need correct pse test scenario pse solararraycommand step sever error ;0
228;test scenario pse solararraycommand test step test requir case step may fulli test requir also verif command execut properli valid command counter increment pse test scenario fulli verifi requir ;0
229;test scenario pse solararraycommand test step test case requir send command deploy enabl solar array test pse test scenario verifi requir one case ;0
230;test scenario pse deploymenttest step verifi requir combin separ signal combin also verifi test scenario pse deploymenttest step verifi requir combin separ signal combin also verifi test scenario pse deploymenttest step verifi requir combin separ signal combin also verifi pse test scenario verifi combin signal requir ;0
231;test scenario pse commandtest step verif requir appear copi past error step state verifi telemetri redund primari batteri current use verifi high gain antenna deploy pse test scenario incorrect verif statement requir ;0
232;requir verifi invalid command counter reset howev invalid command counter reset step test scenario pse commandtest counter non zero valu reset reset verifi pse test scenario fulli verifi requir ;0
233;test scenario pse commandtest step trace requir step test requir pse test scenario trace requir incorrect test step ;0
234;requir test list requir test section scenario pse commandtest pse test scenario verifi requir ;0
235;requir test list requir test section scenario pse pwmcontroltest pse test scenario verifi requir ;0
236;test scenario pse pwmcontroltest step verifi statement requir pse test scenario explicitli verifi requir ;0
237;requir test list requir test section scenario pse pwmcontroltest pse test scenario verifi requir ;0
238;requir verifi step scenario pse pwmcontroltest requir either delet step step need verifi requir pse test scenario verifi requir one step trace ;0
239;requir test list requir test section scenario pse pwmcontroltest pse test scenario verifi requir ;0
240;requir test list requir test section scenario pse pwmcontroltest pse test scenario verifi requir ;0
241;test scenario pse nightdaychargetest list requir test step requir test step requir also list scenario header test scenario test scenario pse pwmcontroltest step verifi valid command counter increment test scenario pse commandtest step verifi valid command counter increment pse test scenario fulli verifi requir trace requir incorrect step ;0
242;test scenario pse sdnfailovertest step verifi pse relinquish control upon receipt command step verifi pse relinquish control failur pse test ground command way pse relinquish control req redund pse sdn fsw assert control solar array modul redund pse sdn fsw shall relinquish control upon receipt ground command specifi pse test scenario fulli verifi requir ;0
243;test scenario pse batterymonitortest test requir batteri temperatur must exceed tabl limit batteri current must less tabl limit test step show neither one caus load shed test condit met mean must met also verif consecut cycl pse test scenario fulli verifi requir ;0
244;test scenario pse batterymonitortest test requir batteri temperatur must exceed tabl limit batteri current must greater tabl limit test step show neither one caus slope intercept constant chang test condit met mean must met also verif consecut cycl requir state enabl see three consecut pse batteri monitor cycl intern batteri temperatur measur prime redund thermistor exce tabl specifi limit batteri current greater tabl specifi limit batteri charg pse fsw shall set slope intercept constant tabl specifi fdc default valu pse test scenario fulli test req ;0
245;enabl portion requir verifi disabl portion new step verifiy disabl batteri heater cycl control requir state pse fsw shall provid command enabl disabl batteri heater cycl control see pse test scenario partial test req ;0
246;requir verif test traceabl matrix rvtm track mechan ensur requir verifi initi rvtm document softwar system deliv fsw test plan accord section test plan also section test plan state system valid test rvtm seen appendix howev appendix version fsw test plan terminolog definit rvtm part document rvtm document therefor cannot complet evalu complet coverag softwar system requir fsw test effort updat system rvtm discuss test plan exist concern process list test plan follow accept test show verif requir person accept softwar basi evalu softwar test sinc fsw accept test formal execut full set fsw system valid test final deliveri fsw system accept test trace requir updat accept test includ system valid test build verif test concern longer issu concern left process list test plan follow feel necessari trace requir system valid test lack system rvtm issu test plan need updat accur reflect test process fsw test plan contain rvtm ensur softwar system requir verifi ;0
247;fsw test plan state test environ simul qualifi follow fsw test bed compon describ preced section deliv fsw lab instal organ respons provid compon compon instal provid organ run diagnost test procedur valid compon function specifi upon success complet test procedur compon consid deliv modif subsequ made compon diagnost test procedur run suffici inform given fsw test plan know simul verifi respond exactli actual system respond fsw test plan state test environ simul qualifi ;0
248;content section test plan complet accord inform code fsw test plan templat section section state fsw test risk manag use fsb web base risk manag tool therefor address document section fsw test plan intend tool manag test risk refer risk manag tool rather intend specif risk risk avoid mitig strategi use fsw test team fsw test program code fsw test plan templat even though risk manag risk manag tool brief explan possibl risk plan mitig risk test plan execut phase includ along refer tool complet explan mitig plan document fsw test plan section contain complet inform risk manag ;0
249;content section fsw test program verifi test plan complet accord inform code fsw test plan templat section section contain inform fsw test program verifi inform section program verifi section state follow verifi test effort instrument fsw sdn common softwar inst instrument sdn final fdc configur sdn common softwar ace gce pse scomm sdn processor fsw task use fdc satisfi mission requir list section verifi test effort inform section test move inform section fsw test program verifi fsw test plan section contain complet inform fsw test program verifi ;0
250;file tscmd wrong command counter use command error process line command error counter use verifi command length expect process command ccsd cmd packet sec hdr pri header cmdlengthtabl ccsd cmd packet sec hdr eventf task invalid command length exp act ccsd cmd packet sec hdr cmdlengthtabl ccsd cmd packet sec hdr ccsd len cmd packet pri header statu fast cmd count els switch ccsd cmd packet sec hdr end switch command wrong command counter use tscmd error counter use ;0
251;term diagnost comment line match code describ comment index index threshold data index thresh ctrl byte threshold activ vset threshold activ flag index monitor word per monitor els vclear threshold activ flag index monitor word per monitor end loop threshold confus comment line review ;0
252;declar function argument unmatch function implement tsh pkt prcsr file tstask function declar line extern singl argument call line conform declar file tshk function defin argument sinc function overload avail extern void tsh pkt prcsr cmd packet type request packet tsh pkt prcsr cmd packet type packet void tsh pkt prcsr declar function argument unmatch function implement tsh pkt prcsr ;0
253;valu use perform valu bound check line instead use descript constant comment indic valu deriv curr monitor deriv func activ curr monitor deriv func offset polynomi function curr monitor deriv func activ curr monitor deriv func offset polynomi function magic number line review ;0
254;valu use defin array declar line instead use descript constant comment indic valu deriv line char name charact array alway leav null magic number line review ;0
255;valu use defin array struct declar line instead use descript constant comment indic valu deriv line typedef struct word part triacontadiword magic number line review ;0
256;section msmain requir state scrub rate tabl specifi cold restart function initi set scrub rate initi process cold start scrub rate set function initi line ;0
257;section msrecord code match descript found design document accord design cdr default record scrub rate minut base code incorrect default record scrub rate minut msrecord defin rec scrub rate default msrecord boolean recordersetscrubr uint scrubrat recordermemoryscrubr scrubrat recorderscrubdwordperperiod recordermemoryscrubr sizeof uint return true end recordersetscrubr void recorderinitscrubvari uint scrubrat recordersetscrubr scrubrat end recorderinitscrubvari void recorderstartup initi global variabl known state recordermemoryscrubr rec scrub rate default enabl memori scrub record recorderinitscrubvari recordermemoryscrubr end recorderstartup default record scrub rate found code minut found cdr materi ;0
258;section mspkt line paramet delay paramet scrubdelay comment error mspkt ;0
259;section contain osapi line paramet none paramet level descript paramet line return valu success alway return valu current interrupt level comment error osapi ;0
260;section contain osapi comment line read purpos call disabl specifi interupt word disabl use instead enabl also see line term connect use incorrect comment line word disabl use instead enabl ;0
261;section osapi error detect line error messag creat failur return error detect line messag creat also see line etc error messag creat failur detect line ;0
262;function inten intdis declar twice section contain osapi osapi line doubl defin uint inten uint interruptnumb uint intdis uint interruptnumb uint inten uint interruptnumb uint intdis uint interruptnumb function inten intdis declar twice ;0
263;line state char eventtext event text size doubl size event text buffer protect overflow comment indic uncertainti size requir buffer maximum buffer size known buffer protect overflow possibl buffer overflow ;0
264;comment function resetcount void state function reset counter yet statement execut set variabl timecorrelationpktcount zero comment match implement comment function resetcount void match implement ;0
265;line desiredbufferlevel max min ceil doubl rate doubl valu unexplain even within comment line magic number use calcul ;0
266;verif state verifi event messag receiv littl detail type event messag receiv otherwis difficult know exact messag look pass fail requir state isol valv command close fail close ace fsw shall make avail downlink knowledg anomali ace propuls test scenario verif need detail ;0
267;step list requir requir test section howev step verifi requir step trace requir ace propuls test scenario step incorrect requir list ;0
268;verif verifi evd pyro valv arm statu pyro card reflect disarm better indic fire command succeed disarm pyro valv verifi disarm command verifi fire command success disarm pyro valv ace propuls test scenario verif fulli verifi fire command execut ;0
269;step verifi requir list requir section step step need trace begin scenario ace propuls test scenario requir need step trace ;0
270;requir state ace fsw shall provid isol thruster valv statu step verifi isol valv statu thruster valv statu verifi anoth test scenario ace propuls test scenario requir may fulli test ;0
271;detail list step rapid success requir trace step step blank requir appear test step trace incorrect ace propuls test scenario step detail ;0
272;test scenario verifi invalid command execut verifi reject counter increment event messag gener verifi execut command requir state ace fsw shall valid ace fsw command prior execut requir state command invalid ace fsw shall execut command ace propuls test scenario complet verifi requir ;0
273;requir verifi code inspect test plan state inspect appropri rare situat test execut viabl option mani requir verifi inspect feasibl actual test requir either demonstr analysi instanc scenario sbc bac deltah process step line line sbc bac deltav process step line line verifi null command sent thruster code inspect verifi demonstr deltah deltav test scenario use code inspect method may step instead appropri verif method ;0
274;scenario sbc bac deltahdeltav tabl step line verifi requir cold restart variabl data specif paramet shall reset preset valu store eeprom variabl paramet alreadi equal default valu cold restart occur order verifi cold restart reset valu variabl paramet valu chang cold restart occur deltah deltav test scenario complet verifi requir ;0
275;scenario sbc bac deltav limit step line command sent enter deltav step chang time paramet send command enter deltav command necessari deltah deltav test scenario contain duplic step ;0
276;scenario sbc bac deltav process step line verifi requir instead step verifi statement requir step except verifi requir instead deltah deltav test scenario list requir test ;0
277;requir fulli verifi scenario sbc bac deltah limit step line requir state fsw shall rescal torqu wheel ratio maximum permit torqu maximum comput torqu test step state verifi other magnitud smaller tor rwa cmd verif rescal specif ratio occur deltah deltav test scenario complet test requir ;0
278;scenario sbc bac deltah process sever test step refer case exist case step line deltah deltav test scenario incorrect test case refer sever step ;0
279;scenario sbc bac deltah process step line line sbc bac deltav process step line line verifi command sent disabl thruster requir state fsw disabl thruster verifi thruster actual disabl command actual disabl thruster rather command sent deltah deltav test scenario complet verifi requir ;0
280;line iru preambl method initprocessirudata state wrong function name projectb ace iru updat comment use wrong function name ;0
281;incorrect comment line set otheracetimedout flag otheracepassedcount paramet valu otheracepassedtimeout arbitrationtbl otheracefailedcount arbitr paramtbl otheracefailedtimeout arbitrationtbl otheracetimedout true comment read set otheracetimedout flag otheracepassedcount paramet valu otheracefailedtimeout line prolog function sequencerwalpsc takerelaycontrol use wrong function name projectb ace incorrect comment editori mistak ;0
282;follow variabl use initi line imokinprevi line arbitrationtbl fpgareadbackpass line arbitr paramtbl otheracepassedtimeout line arbitr paramtbl otheracefailedtimeout line lpscdelaycountdown line arbitrationtbl sendimokwithoutrwcard variabl lpscdelaycountdown need set initi function acearbitrationinit otherwis condit line never evalu true projectb ace variabl use initi ;0
283;flow chart issu arbitr flow pof flow chart conflict code line middl column second group arrow swap base implement withholdimok fals arrow point exit arbitr function flow chart issu lpsc sequenc enter sequenc last bubbl exit sequenc section miss event list section event first event duplic aca event miss projectb ace flow chart issu section ;0
284;step sampl telemetri sun direct vector impli bodi rate specif verif telemetri step need explicitli verifi requir dss test scenario verifi req ;0
285;step sampl telemetri sun direct vector impli bodi rate comput valu verifi step need verifi comput vector rate dss test scenario verifi req ;0
286;inst flight softwar test plan contain suffici inform regard inst test environ among detail cover inst flight softwar test plan lab type configur manag environ qualifi respons lab inst fsw test plan lack specif detail test environ ;0
287;system qualif test final accept test discuss inst flight softwar test plan accord inst softwar test plan inst section final accept test includ csci flight softwar one csci appear type accept test flight softwar integr ground data process softwar accord inform contain test plan howev latest schedul deliv date list flight softwar accept test pre releas flight softwar releas plan activ label flight softwar accept test document test plan schedul also list type softwar accept test integr flight ground data process softwar inconsist flight softwar test plan softwar test plan inst softwar schedul need resolv document need correct reflect actual plan softwar accept test inst fsw test plan contain accept test detail ;0
288;section flight softwar test plan state impract cover code softwar test report must includ percentag code coverag natur code cover reason omit code impli requir correspond certain portion code code cover verifi softwar develop plan section state softwar complet code coverag possibl complet care code walk perform code walkthrough plan verifi requir inform flight softwar test plan inst fsw test plan impli requir may fulli test ;0
289;test method lasp plan use discuss inst flight softwar test plan four verif method list rtvm descript method method test inspect demonstr analysi industri accept test method inspect demonstr analysi sinc descript differ test demonstr known method descript flight softwar test plan inst fsw test plan document test method ;0
290;inst flight softwar test plan specif inform regard coverag system requir relat document section list inst flight softwar requir document inst inst flight softwar rtvm inst inst flight softwar design document inst plan refer inform document section contain test case summari list object specif requir trace requir test test case flight softwar test plan need contain specif inform inst test team plan verifi everi requir specif referenc complet rtvm would adequ inst fsw test plan ensur requir test ;0
291;file msprocessor line path cdh fsw cpu main cdh msprocessor function processorclearedacerror execut code consequ appear unfinish true rest file defin function processorcreatesb processorcreatemb simpli return true void processorclearedacerror uint end processorclearedacerror boolean processorcreatesb const void pktptr void pktptr return true end processorcreatesb boolean processorcreatemb const void pktptr void pktptr return true end processorcreatemb file msprocessor defin three function consequenti code bodi ;0
292;occurr within code base variabl assign nontrivi valu ignor remaind method execut gener return status call function ignor neither act pass call chain see attach spreadsheet list code occur unus nontrivi assign ;0
293;file attctl line path cdh fsw cpu main old attctl object hifitbl bss start unus import global extern unsign int hifitbl bss start object hifitbl bss start declar line file attctl unus ;0
294;file attctlob line path tool project sdo fsw fsw build releas cdh cdh fsw cpu main old attctlob variabl error declar left initi line line set valu comment therefor valu use condit express line remain initi note line make use style singl line comment may outsid project code standard code snippet attctlob static boolean atcmdedeulerr void doubl error remov refer map autocod error fab achifi input rsrcomratephi achifi output rsrcomratephi error fab achifi input rsrcomratetheta achifi output rsrcomratetheta error fab achifi input rsrcomratepsi achifi output rsrcomratepsi error doubl attctl obtbl cmdeulerratestatelim comp psi attctl obstat cmdeulerratestatu psi return attctl obstat cmdeulerratestatu atcmdedeulerr possibl use uniniti valu ine file attctlob ;0
295;file ospci line path tool project sdo fsw fsw build releas cdh cdh fsw platform sdn hal ospci variabl paramet assign line file ospci void pcitargetdefaultisr unsign long paramet paramet paramet debug level printf default pci target isr interrupt servic target slot paramet endif redund assign variabl assign line file ospci ;0
